盈,0.2,0.0,0.72317165,0.69206077,0.0,0.0,0.0,0.26032308,0.8043912,0.0,0.0,0.0,0.7608388,0.7675557,0.51483727,0.0,0.13551925,0.26716462,0.45637336,0.41947177,0.0,0.0,0.20906566,1.0,0.0,0.0,0.0,0.9782526,0.22100699,0.0,0.0,0.0,0.010958879,0.2821115,0.0,0.0,0.0,0.36704886,0.9795173,0.111279964,0.0,0.22890373,0.96230453,0.45570725,0.45524055,0.0,0.0,0.12017871,0.10783348,0.0,0.0
昃,0.3,0.0,0.31115818,0.83775353,0.0,0.0,0.0,0.09637243,0.36349687,0.0,0.0,0.0,1.0,0.26624048,0.0,0.0,0.0,0.73472655,0.41324306,0.08880174,0.0,0.59936565,0.68664384,0.080522195,0.64478976,0.0,0.0,0.019197833,0.14011206,0.0,0.0,0.0,0.33070713,0.40414298,0.0,0.0,0.0,0.13026813,0.028124064,0.0,0.0,0.0,0.4052917,0.28636625,0.051208455,0.0,0.245028,0.9232972,0.9012843,0.21269165,0.0
辰,0.1,0.0,0.3851075,0.40382808,0.31083018,0.0,0.0,0.35725465,0.35448778,0.81168395,0.0,0.0,0.23999974,0.16492413,1.0,0.0,0.15884174,0.23586166,0.83970684,0.12649119,0.0,0.07844635,0.0,0.44597375,0.77197057,0.0,0.0,0.032315608,0.044292755,0.2556818,0.0,0.0,0.3504394,0.1940657,0.06015552,0.0,0.0,0.1564164,0.8045939,0.34358346,0.0,0.21640347,0.8644055,0.29255974,0.45762473,0.0,0.72741634,0.0,0.015862815,0.27064282,0.0
宿,0.3,0.0,0.8885025,1.0,0.8507197,0.6602764,0.72212356,0.8866118,0.0,0.48379517,0.55024797,0.0,0.9053413,0.0,0.0,0.0,0.0,0.9171665,0.60455185,0.99920505,0.5980892,0.0,0.4007148,0.13554126,0.53774714,0.018796038,0.0,0.18899839,0.9347262,0.9975134,0.13860866,0.017611621,0.11148744,0.0,0.45570716,0.39681464,0.0,0.2593513,0.0,0.0,0.0,0.0,0.25230643,0.15738706,0.92052656,0.25,0.0,0.01586268,0.9685834,0.38892534,0.375
列,0.1,0.0,0.083959594,0.053100422,0.0,0.0,0.0,0.76000756,0.0,0.0,0.0,0.0,0.095728464,1.0,0.75563574,0.5895129,0.32990882,0.9027112,0.5857948,0.0,0.7977481,0.6548841,0.91458076,0.20150262,0.24962987,0.8500248,0.0,0.12500031,0.32379222,0.0,0.0,0.0,0.25248656,0.0,0.0,0.0,0.0,0.08262486,0.11831675,0.9774164,0.05222189,0.91595435,0.92620814,0.20083216,0.0,0.23814474,0.6878329,0.41788787,0.37500018,0.42959404,0.3860129
張,0.3,0.0,0.0,0.0,0.5254684,0.25536403,0.4905336,0.22648019,0.0,1.0,0.3604719,0.26212978,0.10584884,0.0,0.5358191,0.0,0.28935054,0.33452764,0.0,0.5007324,0.31100154,0.0,0.0,0.0,0.39388955,0.38330287,0.0,0.0,0.0,0.21976238,0.29599193,0.028048592,0.2313615,0.0,0.311537,0.8688023,0.27826527,0.99999964,0.0,0.15859663,0.0,0.22072452,0.81816036,0.0,0.29255968,0.003385744,0.0,0.0,0.0,0.02144962,0.30902916
寒,0.4,0.0,0.5008132,0.7261623,0.66342306,0.0,0.34673,1.0,0.24108377,0.58858854,0.0,0.0,0.4099921,0.8171115,0.0,0.0,0.0,0.35633466,0.0,0.0,0.0,0.0,0.6503903,0.46949613,0.0,0.0,0.0,0.20762473,0.9434632,0.06789986,0.0,0.030427953,0.91368985,0.9164762,0.39817742,0.0,0.0,0.056601234,0.114405334,0.0,0.0,0.0,0.09358338,0.0,0.0,0.0,0.0,0.21752955,0.02995638,0.0,0.0
來,0.3,0.0,0.0,0.4864909,0.0,0.0,0.38742906,0.7251495,0.7010856,0.0,0.0,0.0,0.7579735,0.7600579,0.0,0.0,0.0,0.2900652,1.0,0.77244645,0.0,0.26992604,0.7510913,0.53296983,0.0,0.0,0.0,0.0,0.24705288,0.0,0.0,0.09871576,0.98217005,0.1307849,0.0,0.0,0.0,0.24053764,0.23488794,0.0,0.0,0.0,0.10043924,0.12601374,0.0879202,0.0,0.67858356,0.48470697,0.33462653,0.0,0.0
暑,0.1,0.025507212,1.0,0.9796898,0.0,0.0,0.0,0.29037926,0.9431462,0.0,0.0,0.0,0.7017962,0.25199273,0.0,0.0,0.047032874,0.26012325,0.76835626,0.0,0.0,0.0,0.0,0.60468763,0.36574167,0.0,0.17620789,0.96893954,0.17289291,0.0,0.0,0.0,0.375,0.339312,0.0,0.0,0.0,0.22924565,0.2644289,0.0,0.0,0.21101019,0.1447917,0.19953902,0.0,0.0,0.0,0.0,0.24699749,0.2599341,0.0
往,0.2,0.0,0.0,0.0,0.73089397,0.16614053,0.010907588,0.0,0.0,0.0,0.82905316,0.82531357,0.0,0.0,0.46405607,0.6725698,0.8296269,0.0,0.0,1.0,0.0,0.7880732,0.0,0.0,0.53658533,0.6218321,0.0,0.0,0.0,0.9976247,0.1855594,0.25,0.0,0.0,0.0,0.25209406,0.22890377,0.0,0.0,0.06542293,0.27331364,0.25627917,0.0,0.0,0.35901505,0.0,0.23676763,0.0,0.0,0.17620821,0.9972082
秋,0.2,0.0,0.7033615,0.0,0.0,0.0,0.355201,0.3083574,0.0,0.29504475,0.0,0.3370381,1.0,0.39753908,0.7140795,0.17729278,0.59097683,0.84738714,0.35581493,0.6990658,0.29266778,0.7473575,0.64257663,0.0,0.14774431,0.46326688,0.0,0.30388278,0.0,0.0,0.0,0.24581265,0.25000003,0.0,0.2804278,0.0,0.87812024,0.18419255,0.934577,0.119108155,0.051208157,0.84637547,0.13493422,0.916857,0.14460504,0.04638689,0.61796236,0.36353445,0.0,0.44879198,0.3659152
收,0.2,0.0,0.6947868,0.0,0.0,0.43041703,0.0,0.86032194,0.69145334,0.9037263,0.82747066,0.8383023,0.78964704,0.25519913,0.6541732,1.0,0.75779784,0.7422497,0.0,0.64400417,0.9585472,0.0,0.014833009,0.0,0.0,0.30253765,0.0,0.20524049,0.0,0.0,0.0054860082,0.0,0.25,0.9016812,0.9355594,0.20962656,0.28694046,0.014970322,0.9012842,0.98916525,0.3396545,0.99064875,0.24363717,0.0,0.52206516,0.18944049,0.0,0.75,0.0,0.0,0.28141648
冬,0.1,0.0,0.0,0.808628,0.31520396,0.0,0.0,0.0,0.5442688,0.7669073,0.0,0.5078054,0.10380683,0.66468847,1.0,0.0,0.29084453,0.0,0.2692984,0.6540652,0.0,0.0,0.0,0.35309583,0.30264688,0.0,0.0,0.0,0.1336726,0.20210703,0.0,0.0,0.0,0.15304859,0.10974352,0.0,0.86348724,0.2500001,0.35738832,0.38435125,0.0,0.5056818,0.0,0.17346457,0.24747396,0.0,0.0,0.0,0.24532034,0.18842681,0.0
藏,0.3,0.049391124,0.5001876,0.6349208,0.0,0.0,0.0,0.36359477,0.21626908,0.0,0.0,0.09734698,1.0,0.07749108,0.0,0.0,0.19336437,0.7276086,0.096134424,0.38264322,0.0,0.0,0.5983651,0.70869714,0.0,0.0,0.15641658,0.0043593156,0.30609536,0.0,0.0,0.0,0.24100083,0.2804279,0.0,0.0,0.3591375,0.3857997,0.874999,0.0,0.0,0.18629971,0.091921374,0.76134914,0.122985534,0.0,0.0,0.20570724,0.84657,0.0,0.0
閏,0.2,0.0661137,0.6906403,0.8889281,0.73397744,0.7833989,0.6248068,0.25175253,0.0,0.11510633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8846148,0.0,0.0,0.0,0.0,0.8058315,0.43384987,0.0,0.0,0.12500004,0.9334375,0.93088794,0.974549,0.25474942,0.020899482,0.9394405,0.0,0.43343735,0.0,0.0,0.12368471,0.0,0.0,0.0,0.0,0.2925597,0.0,0.0,0.0,0.0,0.19587186,0.012876266,0.0,0.0
餘,0.1,0.58867013,0.0,0.4801092,0.23249522,0.0,0.5946609,0.48372915,0.19060786,0.7671026,0.13902771,0.59073627,0.6315611,0.6474958,1.0,0.13312645,0.33785328,0.367155,0.57380563,0.8953299,0.29242375,0.0,0.0,0.6474958,0.5676434,0.0,0.25805157,0.0,0.94723153,0.13942894,0.0,0.273992,0.8347507,0.8573883,0.108594015,0.20687741,0.19688964,0.8095147,0.85424566,0.2907132,0.32379174,0.22890376,0.7991679,0.7582604,0.17443329,0.040954452,0.0,0.0,0.64575434,0.34531972,0.0
成,0.2,0.7452704,0.0,0.43329418,0.3869872,0.0,0.30318487,0.713569,0.6471101,0.26152566,0.25463334,0.17569843,0.461509,0.7177382,0.12944005,0.057688564,0.7227568,0.6963131,1.0,0.77204376,0.0,0.49844846,0.7386195,0.71034527,0.0,0.0,0.1987918,0.0,0.2263034,0.73676765,0.0,0.08890388,0.9784301,0.19629219,0.09720012,0.20938656,0.85435724,0.060559507,0.25,0.6821004,0.43944037,0.783267,0.18716702,0.122588664,0.8307072,0.0,0.67161846,0.5541281,0.31412536,0.0,0.0
歲,0.3,0.0,0.0,0.23936851,0.0,0.0,0.37560776,0.52131736,0.007749827,0.0,0.0,0.0,0.32234132,0.5331645,0.16439877,0.19390097,0.0,0.61081374,1.0,0.67938316,0.0,0.27996174,0.5729122,0.60399103,0.0,0.0,0.0,0.0,0.1692928,0.0,0.0,0.06055946,0.1333688,0.5,0.0,0.0,0.0,0.07550306,0.1596249,0.12500037,0.25636265,0.0,0.9008147,0.24629939,0.84005857,0.0,0.7632324,0.5834257,0.15698284,0.0,0.0
律,0.4,0.0,0.0,0.72528434,0.9574334,0.0,0.6855929,0.07004042,0.15394194,0.9829491,0.0,0.6524845,0.0,0.518124,1.0,0.0,0.43515325,0.0,0.30455664,0.9954611,0.0,0.0,0.0,0.7566062,0.57756805,0.0,0.0,0.0,0.9828094,0.14960541,0.0,0.22570506,0.082624644,0.95447356,0.3244209,0.0,0.2584802,0.0,0.90345585,0.24308456,0.0,0.24046214,0.0,0.24091524,0.19176188,0.0,0.0,0.0,0.59510416,0.2691978,0.0
召,0.2,0.45780903,0.11256662,0.25407594,0.7083167,0.0,0.3956094,0.37196255,0.9639031,0.23150817,0.0,0.0,1.0,0.63164234,0.82356167,0.0,0.48557958,0.7563656,0.13085596,0.88140994,0.262039,0.15919304,0.0,0.59015876,0.5176679,0.0,0.16398956,0.9012839,0.095857166,0.21743007,0.0,0.09504364,0.89086276,0.3841718,0.36863756,0.0,0.0,0.36910802,0.9634094,0.048809092,0.0,0.28898954,0.9163507,0.89758384,0.38670602,0.25795102,0.9737158,0.0,0.23940547,0.044845343,0.0
調,0.4,0.0,0.0,0.56974185,0.8920379,0.90034246,0.38997495,0.63663834,0.64628386,0.2469325,1.0,0.9107403,0.9913541,0.8196389,0.3657698,0.97906697,0.41708487,0.88548005,0.0,0.8903274,0.99108285,0.0,0.0,0.0,0.30361316,0.9768667,0.0,0.0,0.9345771,0.021569883,0.18680291,0.20570724,0.18819714,0.016519062,0.21519746,0.22862197,0.25234035,0.24569957,0.23698361,0.06597074,0.24128789,0.98464566,0.240366,0.0,0.3087812,0.25215062,0.0,0.0,0.0,0.61506575,0.3423732
陽,0.2,0.12899826,0.23772855,0.38188997,0.6265953,0.36356863,0.69895655,0.6511673,0.7621339,0.6320831,0.21336831,0.7297235,0.8724819,0.69048256,0.3565929,1.0,0.31943825,0.32672665,0.24068198,0.68546236,0.80354416,0.0,0.0,0.4079279,0.44067174,0.8861397,0.9192927,0.05120831,0.86391413,0.99681735,0.25548592,0.9596265,0.2808158,0.8712994,0.21177562,0.13823213,0.29429272,0.84738725,0.21801709,0.05120829,0.14479175,0.13383278,0.84019774,0.35738844,0.33551148,0.2799564,0.0,0.0,0.38191542,0.4588153,0.3781826
雲,0.2,0.0,0.46786734,0.21044652,0.0,0.0,0.0,1.0,0.6977296,0.3606137,0.0,0.0,0.67933416,0.38277465,0.02375212,0.0,0.0,0.67604584,0.0,0.0,0.0,0.0,0.19149765,0.49579337,0.0,0.0,0.0,0.23464571,0.25568172,0.0,0.0,0.0,0.24282491,0.9601794,0.24668482,0.0,0.0,0.19990475,0.45570725,0.44879153,0.0,0.0,0.24823168,0.0,0.0,0.0,0.0,0.32099977,0.25241125,0.0,0.0
騰,0.2,0.0,0.70921856,0.0,1.0,0.42150703,0.6051863,0.18805787,0.4815845,0.7399942,0.6884198,0.080009416,0.97324914,0.0,0.75869054,0.0,0.7330841,0.6734708,0.0,0.38562152,0.5682509,0.37958726,0.0,0.0,0.4129555,0.6342286,0.0,0.2800639,0.0,0.10535128,0.07206193,0.25808567,0.33154932,0.7533858,0.31096855,0.35146895,0.13942905,0.0016752626,0.0,0.25644863,0.0,0.841733,0.3227091,0.0,0.13997042,0.15562075,0.5085947,0.0,0.0,0.43504104,0.33645123
致,0.1,0.59137505,0.59627146,0.0,0.0,0.0,0.0,0.72273237,0.0,0.0,0.0,0.3944372,1.0,0.341779,0.68094087,0.6291562,0.29308853,0.4181654,0.50178224,0.28299418,0.79851425,0.3940487,0.5646347,0.0,0.28136715,0.6082144,0.9781853,0.22016971,0.0,0.0,0.0,0.0,0.17620821,0.0,0.0,0.0,0.88942885,0.3144405,0.905112,0.94207096,0.13222931,0.5054859,0.14681472,0.88860863,0.0056817057,0.34637538,0.24591999,0.86895907,0.0,0.44156247,0.15128425
兩,0.2,0.10179007,0.63045007,0.44401664,0.0,0.0,0.0,0.47456545,0.72066337,0.6348857,0.0,0.03793507,0.38555723,0.0,0.20428549,0.5669965,0.8255529,0.5360781,0.32588717,0.7512641,0.16094439,0.7125304,1.0,0.84765583,0.39166793,0.0,0.12499977,0.058872383,0.25430045,0.0,0.0,0.0,0.19242895,0.007951122,0.061676376,0.0,0.94879234,0.014877294,0.0,0.13823238,0.2331321,0.8487157,0.13760488,0.23238835,0.3569915,0.32379138,0.62500006,0.47120464,0.42520088,0.3888048,0.0
露,0.3,0.0,0.225223,0.4152904,0.0,0.0,0.18158041,1.0,0.86837953,0.6144087,0.0,0.1313265,0.29760122,0.637425,0.124587394,0.0,0.0,0.5237583,0.9919021,0.61835885,0.0,0.0,0.0,0.45503986,0.6034125,0.0,0.0,0.07379177,0.21101053,0.0,0.0,0.09358341,0.92692506,0.105370246,0.25,0.0,0.012218715,0.3165625,0.23488794,0.03898999,0.0,0.0,0.18716703,0.9723872,0.2839587,0.0,0.0,0.0,0.32694307,0.15715326,0.0
結,0.2,0.5280246,0.5306295,0.0,0.5788985,0.50956047,0.0,0.76886064,0.8189521,1.0,0.22506243,0.58152497,0.7752523,0.0,0.1036349,0.52263737,0.7963087,0.73280996,0.0,0.4723098,0.61441326,0.15661523,0.31415558,0.0,0.2731319,0.76838815,0.90339494,0.24277066,0.0,0.28336513,0.73114175,0.0,0.15157415,0.9272553,0.060915537,0.04312252,0.8890068,0.0915256,0.0,0.4012844,0.3221511,0.70107615,0.27628425,0.0,0.01626668,0.07797919,0.5628331,0.4877814,0.0,0.36506572,0.3855946
為,0.1,0.0,0.51462716,0.60203433,0.5637806,0.0,0.0,0.0,0.612981,0.584812,0.12587105,0.04195721,0.6103425,0.36710706,0.0,0.6258492,0.571362,0.69984263,0.3363838,0.14159398,0.48498228,0.22767027,0.0,0.55986375,1.0,0.0,0.0,0.99388164,0.9603764,0.2527919,0.0,0.0,0.0,0.29958418,0.9892263,0.12500016,0.87499934,0.925055,0.17429075,0.0,0.23488794,0.815164,0.3813628,0.004679721,0.31881967,0.3063404,0.5069155,0.0,0.65095747,0.32871988,0.0
霜,0.3,0.0,0.22588107,0.27436984,0.0,0.0,0.29900688,1.0,0.8848161,0.46643826,0.0,0.0,0.41183674,0.4628382,0.0,0.0,0.0,0.35302734,0.76213807,0.52740866,0.0,0.0,0.49203685,0.5090264,0.89385563,0.0,0.0,0.11057108,0.19879167,0.0,0.0,0.05770067,0.09443462,0.9685835,0.1998321,0.0,0.0,0.2953163,0.25331518,0.0,0.0,0.0,0.1528,0.09637541,0.05028811,0.0,0.0,0.7562381,0.18160117,0.29523587,0.0
金,0.2,0.0,0.3734649,0.35170758,0.0,0.0,0.0,0.38338792,0.5002362,0.2968222,0.0,0.3737182,0.7160864,0.8220682,0.27748144,0.0,0.0,0.25876874,1.0,0.0,0.0,0.0,0.101736225,0.7607021,0.023832688,0.0,0.0,0.24661422,0.19879185,0.0,0.0,0.0,0.40550178,0.40922067,0.5431225,0.0,0.24323153,0.9459999,0.13588408,0.9632207,0.0,0.0,0.79966295,0.21039711,0.0,0.0,0.0,0.6426116,0.23000214,0.0,0.0
產,0.2,0.0,0.692148,0.4705309,0.03887495,0.0,0.0,0.1438897,0.51996547,0.0,0.0,0.0,0.5522425,0.54313713,0.25815976,0.0,0.16538997,0.06620107,0.7926101,0.44324213,0.0,0.21887638,0.2522377,1.0,0.48085612,0.0,0.0,0.19521591,0.05515332,0.3012078,0.0,0.0,0.94449157,0.01885824,0.0,0.0,0.0,0.046726212,0.23557115,0.25,0.0,0.38336873,0.18943948,0.066061124,0.25883278,0.0,0.1440076,0.8695141,0.30801615,0.98778135,0.0
麗,0.3,0.15136807,0.25782278,0.49998662,0.0,0.0,0.11770819,0.48814735,0.2660554,0.4481289,0.0,0.21343592,0.38546026,0.69018847,0.0,0.0,0.64900607,0.6549182,1.0,0.31168604,0.22985424,0.5083275,0.5713901,0.3251463,0.6022584,0.31366888,0.9610104,0.19449134,0.16679549,0.0,0.0,0.24006571,0.23080218,0.10944633,0.25521636,0.0,0.11337508,0.29929066,0.25000003,0.0,0.0,0.3108938,0.8045939,0.22890371,0.79171777,0.67620826,0.21993606,0.8219625,0.17942303,0.9961189,0.79531604
水,0.1,0.0,0.10916085,0.7326806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.90445614,0.612275,0.20969129,0.0,0.31029367,0.9045219,0.21195173,0.63576317,0.0,0.64930147,0.8336355,0.048818357,0.5375552,0.502615,0.0,0.35241643,0.25949055,0.0,0.0,0.0,0.35033146,0.0,0.0,0.0,0.0,0.18480277,0.9685836,0.107388064,0.0,0.8908629,0.048778493,0.095856875,0.29429275,0.0,0.7038695,0.3749999,0.17620853,0.081021115,0.2569154
玉,0.2,0.22304615,0.6086241,0.0,0.0,0.0,0.0,0.5345572,0.0,0.0,0.0,0.57278913,1.0,0.069371514,0.33541876,0.0,0.33249754,0.78505373,0.5508537,0.5345569,0.0,0.46800432,0.5390998,0.38842586,0.15657917,0.0,0.034802213,0.08890383,0.0,0.0,0.0,0.0,0.28141648,0.0,0.0,0.0,0.8479343,0.2487165,0.8487155,0.07550314,0.0,0.56342673,0.34358358,0.7997346,0.21858357,0.0,0.24451405,0.9389985,0.8656488,0.46697584,0.0
出,0.2,0.042988434,0.942319,0.33471617,0.56481117,0.0,1.0,0.04806242,0.937157,0.86938614,0.24507155,0.75091374,0.9771,0.8815239,0.0,0.0,0.0,0.41927505,0.86405575,0.0,0.0,0.0,0.5995299,0.9660437,0.6749318,0.0,0.12500042,0.25,0.35964555,0.5661276,0.0,0.31729928,0.30120802,0.22668621,0.85130334,0.73020834,0.1501608,0.95740753,0.12111899,0.0,0.0,0.0,0.3790799,0.3591372,0.0,0.0,0.0,0.08462642,0.9646546,0.9784301,0.0
昆,0.3,0.121183716,0.89059323,0.6175825,0.61217463,0.0,0.65956336,0.18610662,0.7936086,0.0,0.0,0.18272606,0.0,0.40654796,0.0,0.0,0.78403634,0.2502423,0.75477594,0.5425891,0.80539215,0.65956336,0.7227072,0.53539217,0.5092654,1.0,0.9192927,0.9186799,0.9787033,0.25306034,0.0,0.9943183,0.40362448,0.401833,0.0,0.0,0.20852391,0.0,0.1885849,0.0,0.0,0.27156988,0.8644054,0.25993422,0.88721853,0.074832015,0.15326536,0.8529348,0.15738685,0.8435834,0.38295105
崗,0.2,0.5833087,0.89999247,0.8330347,0.6224677,0.0,0.0,0.6129708,0.55036753,0.0,0.0,0.0,0.43128443,0.38445276,0.0,0.0,0.0,1.0,0.40191972,0.79091996,0.43078688,0.0,0.9238414,0.8289024,0.2674711,0.0,0.042947777,0.9347262,0.95602113,0.25611824,0.0,0.0,0.9844463,0.24654068,0.0,0.0,0.0,0.24116723,0.26487705,0.0,0.0,0.0,0.35203558,0.8514691,0.99036604,0.25441986,0.0,0.13520691,0.87500006,0.52862453,0.0
劍,0.3,0.0,0.6349062,0.7208168,0.0,0.0,0.0,0.0,0.5980583,0.0,0.0,0.68316215,0.8853862,0.50701374,0.36012194,0.34224552,0.19322748,0.3334437,0.4196557,0.8950364,1.0,0.0,0.23171608,0.25706595,0.17994611,0.857422,0.0,0.19063717,0.008518004,0.0,0.0,0.0,0.0,0.42161843,0.0,0.0,0.988011,0.97447544,0.16537361,0.0056817187,0.09524115,0.98940533,0.32653555,0.075971775,0.96544564,0.10323465,0.0,0.09358346,0.8975836,0.5,0.4639039
號,0.6,0.4338708,0.6201737,0.41958565,0.9105896,0.08518729,0.3474979,0.8520444,0.5387726,0.63486075,0.122859105,0.23016368,0.46922725,0.7684828,0.3201053,0.9459252,0.0,0.5065607,0.036142435,0.9229378,0.2339169,0.0,0.0,0.0,1.0,0.0,0.0044198367,0.18312357,0.85881567,0.17809151,0.2274164,0.34358352,0.34295934,0.27862465,0.09274581,0.2814164,0.9833083,0.081104085,0.2877793,0.054996733,0.2317168,0.0,0.9924269,0.0,0.3499233,0.34585708,0.0,0.0,0.0,0.3109155,0.0
巨,0.2,0.0,0.70327246,0.0,0.0,0.0,0.0,0.5998474,0.2884348,0.0,0.0,0.0,0.6779755,0.17709984,0.0,0.0,0.091211215,1.0,0.09823726,0.0,0.0,0.4655343,0.73014474,0.72293085,0.31936917,0.0,0.0,0.2769629,0.0,0.0,0.0,0.0,0.123288736,0.1987918,0.0,0.0,0.0,0.34298962,0.34585708,0.0,0.0,0.14758375,0.20889784,0.68944037,0.0,0.0,0.24376181,0.036096156,0.91812253,0.74545395,0.0
闕,0.2,0.0,0.4210501,1.0,0.8466262,0.7984499,0.62918186,0.59781456,0.0,0.42580065,0.51710725,0.07324002,0.7782932,0.1982223,0.22032942,0.0,0.0,0.66452867,0.77725804,0.747083,0.0,0.23189418,0.21849576,0.31180745,0.5164587,0.0,0.0,0.9124882,0.9212619,0.9912879,0.19587182,0.017611621,0.91240335,0.0,0.37500003,0.3445721,0.051207967,0.11997581,0.73136157,0.008368825,0.0,0.0,0.1348119,0.93151146,0.3027685,0.0,0.75795126,0.3389039,0.16297588,0.13257305,0.0
